,CarPrice,CarMileage,VIN,TimeStamp,Source,Make,Model,Year,Trim,ExteriorColorGeneral,InteriorColorGeneral,DrivetrainGeneral,FuelTypeGeneral,TransmissionGeneral,EngineSize,EngineConfiguration,Fuel System,Turbocharged,Hybrid,ZipLocation
132,27249.0,57819,1GCGTBENXJ1219646,2023-11-24 21:37:39.245476+00:00,Cars.com,CHEVROLET,Colorado,2018,,White,Other,Other,Gasoline,Other,,,,0,0,02045
133,25755.0,70342,5TDDZRFH0HS377431,2023-11-12 17:45:09.923492+00:00,Cars.com,TOYOTA,Highlander,2017,Ltd/Ltd Platinum,Black,Black,AWD,Gasoline,Automatic,3.5L,V6,DI,0,0,
134,19950.0,92910,JN8CS1MW1HM415140,2023-11-24 22:34:22.885334+00:00,Cars.com,INFINITI,QX70,2017,,Black,Other,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
135,19999.0,97891,JN8CS1MWXHM413130,2023-11-24 22:29:39.882981+00:00,Cars.com,INFINITI,QX70,2017,,Blue,White,AWD,Gasoline,Automatic,3.7L,,,0,0,01237
136,21500.0,38226,1G1ZC5ST0NF160816,2023-11-24 22:08:28.683883+00:00,Cars.com,CHEVROLET,Malibu,2022,,Gray,Black,FWD,Gasoline,Automatic,1.5L,I4,GDI,1,0,01464
137,21543.0,41377,2G1FF3D35F9241171,2023-11-12 20:18:41.553304+00:00,Cars.com,CHEVROLET,Camaro,2015,,White,Red,RWD,Flex Fuel,Automatic,3.6L,V6,GDI,0,0,
138,11997.0,162559,JN8CS1MW1EM412234,2023-11-24 22:31:50.942232+00:00,Cars.com,INFINITI,QX70,2014,,Other,Other,AWD,Gasoline,Automatic,3.7L,,,0,0,01237
139,29185.0,22612,KNDPVCAG0P7018318,2023-11-12 16:52:42.826156+00:00,Cars.com,KIA,Sportage,2023,,Orange,Other,AWD,Hybrid,Automatic,1.6L,I4,GDI,1,1,
140,15961.0,90494,JN8CS1MU3EM450255,2023-11-24 22:35:48.609645+00:00,Cars.com,INFINITI,QX70,2014,,Gray,Gray,RWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
141,205595.0,27540,ZHWUC1ZF1FLA01004,2023-11-12 17:44:16.325336+00:00,Cars.com,LAMBORGHINI,Huracan,2015,Coupe,Other,Other,AWD,Gasoline,Automatic,5.2L,V10,GDI,0,0,
142,185000.0,32005,SCA665C55HUX86628,2023-11-12 21:44:09.530697+00:00,Cars.com,ROLLS ROYCE,Wraith,2017,,Blue,White,RWD,Gasoline,Automatic,6.6L,,,0,0,02191
143,23447.0,40778,3CZRU6H13NM704655,2023-11-24 21:37:13.120362+00:00,Cars.com,HONDA,HR-V,2022,Sport,Gray,Black,AWD,Gasoline,Automatic,1.8L,I4,MPFI,0,0,02045
144,23193.0,23980,3C4NJDCB9KT842039,2023-11-24 22:12:30.818964+00:00,Cars.com,JEEP,Compass,2019,Limited,White,Black,4WD,Gasoline,Automatic,2.4L,I4,MPFI,0,0,01464
145,105000.0,23256,SCFRMFAVXHGL01985,2023-11-12 21:44:06.424203+00:00,Cars.com,ASTON MARTIN,DB11,2017,,Black,Brown,RWD,Gasoline,Automatic,5.2L,,,0,0,02191
146,24855.0,28046,KMHGN4JE4JU243978,2023-11-12 20:12:49.227249+00:00,Cars.com,GENESIS,G80,2018,,White,Black,RWD,Gasoline,Automatic,3.8L,,,0,0,
147,34225.0,20789,5FPYK3F54NB030765,2023-11-12 17:41:51.702555+00:00,Cars.com,HONDA,Ridgeline,2022,RTL,Blue,Gray,AWD,Gasoline,Automatic,3.5L,V6,GDI,0,0,
148,18988.0,66793,5NPE34AF2KH788809,2023-11-12 17:45:00.129902+00:00,Cars.com,HYUNDAI,Sonata,2019,,Red,Gray,FWD,Gasoline,Automatic,2.4L,I4,GDI,0,0,
149,15999.0,51645,JTDKDTB30G1120679,2023-11-12 17:39:48.435924+00:00,Cars.com,TOYOTA,Prius C,2016,,Gray,Blue,FWD,Hybrid,Automatic,1.5L,I4,MPFI,0,1,
150,11000.0,131786,4JGBB7CB5BA721268,2023-11-12 16:55:45.082119+00:00,Cars.com,MERCEDES-BENZ,M-Class,2011,4-MATIC,White,Other,AWD,Gasoline,Automatic,5.5L,V8,MPFI,0,0,
151,30777.0,36013,5FNYF8H55MB000485,2023-11-24 21:36:34.192147+00:00,Cars.com,HONDA,Passport,2021,EXL,Black,Other,AWD,Gasoline,Automatic,3.5L,V6,GDI,0,0,02045
152,29525.0,36002,2HKRW2H99HH633731,2023-11-24 21:54:26.488605+00:00,Cars.com,HONDA,CR-V,2017,,Gray,Gray,Other,Gasoline,Other,,,,0,0,01464
153,52900.0,74082,WP0AB2A73JL131283,2023-11-12 16:53:07.098133+00:00,Cars.com,PORSCHE,Panamera,2018,4S,Gray,Black,AWD,Gasoline,Automatic,2.9L,V6,GDI,1,0,
154,25755.0,70342,5TDDZRFH0HS377431,2023-11-12 16:55:00.989615+00:00,Cars.com,TOYOTA,Highlander,2017,Ltd/Ltd Platinum,Black,Black,AWD,Gasoline,Automatic,3.5L,V6,DI,0,0,
155,11995.0,69230,KL8CD6S93EC534513,2023-11-24 22:07:54.617854+00:00,Cars.com,CHEVROLET,Spark,2014,,Other,Black,FWD,Gasoline,Automatic,1.2L,I4,,0,0,01464
156,11000.0,131786,4JGBB7CB5BA721268,2023-11-12 16:52:40.422136+00:00,Cars.com,MERCEDES-BENZ,M-Class,2011,4-MATIC,White,Other,AWD,Gasoline,Automatic,5.5L,V8,MPFI,0,0,
157,49200.0,21812,5J8YE1H06NL000767,2023-11-24 22:06:10.896975+00:00,Cars.com,ACURA,MDX,2022,A-SPEC,White,Black,AWD,Gasoline,Automatic,3.5L,V6,GDI,0,0,01464
158,32000.0,102959,5LM5J9XC0LGL00889,2023-11-12 17:41:55.595862+00:00,Cars.com,LINCOLN,Aviator,2020,,Blue,Other,AWD,Gasoline,Automatic,3.0L,V6,GDI,1,0,
159,20102.0,40627,3HGGK5H89LM726927,2023-11-12 21:45:22.694492+00:00,Cars.com,HONDA,Fit,2020,EX,Gray,Black,FWD,Gasoline,Automatic,1.5L,I4,GDI,0,0,02191
160,31108.0,33875,1GNEVGKW8LJ326927,2023-11-24 21:37:29.722336+00:00,Cars.com,CHEVROLET,Traverse,2020,,White,Other,Other,Gasoline,Other,,,,0,0,02045
161,148000.0,27181,WUA1CBF26MN902647,2023-11-24 21:33:40.374510+00:00,Cars.com,AUDI,RS6,2021,,Black,Black,AWD,Gasoline,Automatic,,,,0,0,02045
162,18900.0,38918,KMHRC8A38LU045458,2023-11-24 22:03:16.714841+00:00,Cars.com,HYUNDAI,Venue,2020,,White,Gray,FWD,Gasoline,Automatic,1.6L,I4,MPFI,0,0,01464
163,56995.0,20359,1GTUUEETXNZ623635,2023-11-12 20:19:36.882468+00:00,Cars.com,GMC,Sierra,2022,AT4,Gray,Black,4WD,Diesel,Automatic,3.0L,I6,DI,1,0,
164,55000.0,22222,1FA6P8JZXH5525220,2023-11-12 21:44:25.719401+00:00,Cars.com,FORD,Mustang,2017,,Gray,Other,RWD,Gasoline,Manual,5.2L,,,0,0,02191
165,20990.0,95906,JN8CS1MW6HM415876,2023-11-24 22:33:52.307309+00:00,Cars.com,INFINITI,QX70,2017,,Other,Other,AWD,Gasoline,Automatic,3.7L,,,0,0,01237
166,24987.0,17424,4S3GTAD6XN3722673,2023-11-24 22:00:47.045278+00:00,Cars.com,SUBARU,Impreza,2022,Premium,Gray,Black,AWD,Gasoline,Automatic,2.0L,,GDI,0,0,01464
167,76660.0,7725,KMUHCESC8PU111720,2023-11-24 21:33:35.377886+00:00,Cars.com,GENESIS,GV80,2023,,White,Black,Other,Gasoline,Other,,,,0,0,02045
168,41975.0,96345,1GC4KVEY9KF223922,2023-11-24 22:08:34.131883+00:00,Cars.com,CHEVROLET,Silverado HD,2019,,White,Other,4WD,Diesel,Automatic,6.6L,V8,DI,1,0,01464
169,14795.0,82005,1VWBA7A37JC029774,2023-11-24 21:37:21.999539+00:00,Cars.com,VOLKSWAGEN,Passat,2018,,Other,Black,FWD,Gasoline,Other,2.0L,,,0,0,02045
170,29998.0,37024,5J6RT6H56NL031514,2023-11-12 17:43:20.417101+00:00,Cars.com,HONDA,CR-V,2022,EX,Black,Black,AWD,Hybrid,Automatic,2.0L,I4,,0,0,
171,59995.0,57689,6G2VX12U15L398310,2023-11-12 20:17:06.481247+00:00,Cars.com,PONTIAC,GTO,2005,,Yellow,Black,RWD,Gasoline,Manual,6.0L,V8,MPFI,0,0,
172,32783.0,9275,JF1VBAF61N9003919,2023-11-24 22:01:41.247305+00:00,Cars.com,SUBARU,WRX,2022,Premium,Orange,Black,AWD,Gasoline,Manual,2.4L,,GDI,1,0,01464
173,23411.0,33655,1HGCV1F14MA045142,2023-11-24 21:36:07.065036+00:00,Cars.com,HONDA,Accord,2021,LX,Black,Black,FWD,Gasoline,Automatic,1.5L,I4,GDI,1,0,02045
174,80000.0,39000,W1K6G7GB0MA018249,2023-11-12 21:44:35.998667+00:00,Cars.com,MERCEDES-BENZ,S-Class,2021,,Black,Brown,AWD,Gasoline,Automatic,,,,0,0,02191
175,15999.0,30149,1G1FW6S08H4158804,2023-11-12 16:54:27.109472+00:00,Cars.com,CHEVROLET,Bolt EV,2017,,Gray,Other,FWD,Other,Automatic,,,,0,0,
176,21995.0,42777,KM8J3CA43LU169341,2023-11-24 22:05:43.567972+00:00,Cars.com,HYUNDAI,Tucson,2020,,Blue,Black,AWD,Gasoline,Automatic,2.0L,I4,GDI,0,0,01464
177,31000.0,44985,WAUDADF53MA005764,2023-11-24 22:09:24.295297+00:00,Cars.com,AUDI,A5,2021,Sportback Body Style,Gray,Black,AWD,Gasoline,Automatic,2.0L,,,0,0,01464
178,68850.0,27188,1GC4YREY1LF232718,2023-11-24 22:08:25.864882+00:00,Cars.com,CHEVROLET,Silverado,2020,,Gray,Black,4WD,Diesel,Automatic,6.6L,V8,DI,1,0,01464
179,34975.0,21979,1C6RRFBG6MN738797,2023-11-24 22:09:07.229882+00:00,Cars.com,RAM,1500,2021,Quad Cab,Gray,Black,4WD,Gasoline,Automatic,3.6L,V6,MPFI,0,0,01464
180,11900.0,10500,1N4AZ0CP3FC334605,2023-11-12 21:45:18.417995+00:00,Cars.com,NISSAN,Leaf,2015,,Red,Black,FWD,Other,Other,,,,0,0,02191
181,44225.0,44816,5FPYK3F82MB020728,2023-11-24 21:54:40.048132+00:00,Cars.com,HONDA,Ridgeline,2021,BLACK EDITION,Black,Black,AWD,Gasoline,Automatic,,,,0,0,01464
182,18495.0,131796,JN8CS1MW5HM412340,2023-11-24 22:32:12.770369+00:00,Cars.com,INFINITI,QX70,2017,,Black,Black,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
183,31500.0,53000,WAUC4AF40JA120150,2023-11-24 21:33:28.767394+00:00,Cars.com,AUDI,S4,2018,,Black,Black,AWD,Gasoline,Other,3.0L,V6,,0,0,02045
184,15999.0,30149,1G1FW6S08H4158804,2023-11-12 20:18:26.557060+00:00,Cars.com,CHEVROLET,Bolt EV,2017,,Gray,Other,FWD,Other,Automatic,,,,0,0,
185,31000.0,77020,1C6HJTAGXML527519,2023-11-12 16:55:40.980489+00:00,Cars.com,JEEP,Gladiator,2021,,Gray,Black,4WD,Gasoline,Manual,3.6L,V6,MPFI,0,0,
186,31400.0,41090,1C4RJFAG1LC209866,2023-11-24 22:05:53.542971+00:00,Cars.com,JEEP,Grand Cherokee,2020,WK,Red,Black,4WD,Gasoline,Automatic,3.6L,V6,MPFI,0,0,01464
187,89987.0,12742,SALGS2RU2NA464914,2023-11-12 20:14:29.714019+00:00,Cars.com,LAND ROVER,Range Rover,2022,HSE Westminster Edition,White,Black,4WD,Gasoline,Automatic,,V6,,0,0,
188,20166.0,78265,JN8CS1MW4FM481209,2023-11-24 22:33:26.163800+00:00,Cars.com,INFINITI,QX70,2015,,White,Other,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
189,21905.0,77269,WDDZF4JB6JA294566,2023-11-12 20:16:44.350671+00:00,Cars.com,MERCEDES-BENZ,E-Class,2018,,Black,Black,RWD,Gasoline,Automatic,2.0L,I4,GDI,1,0,
190,19995.0,99939,5N1AT2MVXHC756308,2023-11-24 22:07:52.720221+00:00,Cars.com,NISSAN,Rogue,2017,,Black,Black,AWD,Gasoline,Automatic,2.5L,I4,,0,0,01464
191,13000.0,63589,WDDHF8JB7EA883490,2023-11-12 16:55:21.925587+00:00,Cars.com,MERCEDES-BENZ,E-Class,2014,,Other,Gray,AWD,Gasoline,Automatic,3.5L,V6,GDI,0,0,
192,47825.0,9438,5J8TC2H61PL007039,2023-11-12 16:55:05.645915+00:00,Cars.com,ACURA,RDX,2023,SH-AWD A-SPEC,Black,Red,AWD,Gasoline,Automatic,2.0L,I4,GDI,1,0,
193,85988.0,4180,7SVAAABA2PX009268,2023-11-12 16:53:04.469466+00:00,Cars.com,TOYOTA,Sequoia,2023,,Other,Black,4WD,Hybrid,Automatic,3.4L,V6,DI,1,1,
194,31500.0,57549,1GKKNXLS2JZ195360,2023-11-24 22:09:43.732270+00:00,Cars.com,GMC,Acadia,2018,,Gray,Black,AWD,Gasoline,Automatic,3.6L,V6,GDI,0,0,01464
195,12495.0,88224,1N4AL3AP0DC286306,2023-11-24 22:07:44.407140+00:00,Cars.com,NISSAN,Altima,2013,,White,Black,FWD,Gasoline,Automatic,2.5L,I4,,0,0,01464
196,18995.0,95839,JN8CS1MWXEM413298,2023-11-24 22:31:35.677228+00:00,Cars.com,INFINITI,QX70,2014,,Other,Other,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
197,23988.0,83340,JN8CS1MW9HM415922,2023-11-24 22:35:51.749644+00:00,Cars.com,INFINITI,QX70,2017,,Black,Other,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
198,26990.0,24816,3CZRU6H58LM728711,2023-11-24 21:54:43.254132+00:00,Cars.com,HONDA,HR-V,2020,,Red,Black,Other,Gasoline,Other,,,,0,0,01464
199,22579.0,74709,JN8CS1MW1HM415557,2023-11-24 22:29:35.890065+00:00,Cars.com,INFINITI,QX70,2017,,Gray,Other,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
200,16996.0,38511,1J4FA39S06P706425,2023-11-12 20:17:49.521171+00:00,Cars.com,JEEP,Wrangler,2006,X,Black,Gray,4WD,Gasoline,Manual,4.0L,I6,MPFI,0,0,
201,17995.0,89944,5N1AT2MV8FC824814,2023-11-24 22:08:05.637371+00:00,Cars.com,NISSAN,Rogue,2015,,Gray,Black,AWD,Gasoline,Automatic,2.5L,I4,,0,0,01464
202,26494.0,36665,JM3KFBDM3L1724609,2023-11-24 22:12:21.250409+00:00,Cars.com,MAZDA,CX-5,2020,Grand Touring,Red,Other,AWD,Gasoline,Automatic,2.5L,I4,GDI,0,0,01464
203,23995.0,55485,1GTW7FCG6E1177686,2023-11-24 22:07:49.242555+00:00,Cars.com,GMC,Savana,2014,2500 Cargo,White,Other,RWD,Flex Fuel,Automatic,6.0L,V8,,0,0,01464
204,39459.0,28273,5TDJZRBH8MS141242,2023-11-12 17:41:15.145451+00:00,Cars.com,TOYOTA,Highlander,2021,XSE Nav & JBL,Black,Black,AWD,Gasoline,Automatic,3.5L,V6,DI,0,0,
205,27778.0,40207,5YJ3E1EA2JF165573,2023-11-12 16:53:35.985958+00:00,Cars.com,TESLA,Model 3,2018,,Black,White,RWD,Other,Automatic,,,,0,0,
206,,139000,2HKRM4H74DH630245,2023-11-24 22:08:10.630883+00:00,Cars.com,HONDA,CR-V,2013,,Other,Black,AWD,Gasoline,Automatic,2.4L,I4,,0,0,01464
207,17031.0,86460,19XFC1E35HE028017,2023-11-12 21:45:36.342183+00:00,Cars.com,HONDA,Civic,2017,,Gray,Black,FWD,Gasoline,Manual,1.5L,I4,GDI,1,0,02191
208,13471.0,76482,WBACN53421LJ57262,2023-11-12 16:55:32.324409+00:00,Cars.com,BMW,Z3,2001,Roadster 3.0,White,Red,RWD,Gasoline,Manual,3.0L,I6,MPFI,0,0,
209,23987.0,34485,JM1GL1WY9K1507226,2023-11-24 21:59:22.638691+00:00,Cars.com,MAZDA,Mazda6,2019,,Gray,Black,FWD,Gasoline,Automatic,2.5L,I4,GDI,1,0,01464
210,31000.0,44985,WAUDADF53MA005764,2023-11-24 22:00:38.876756+00:00,Cars.com,AUDI,A5,2021,Sportback Body Style,Gray,Black,AWD,Gasoline,Automatic,2.0L,,,0,0,01464
211,25975.0,71943,1GKKNULS6JZ148721,2023-11-24 22:09:03.717882+00:00,Cars.com,GMC,Acadia,2018,,White,Black,AWD,Gasoline,Automatic,3.6L,V6,GDI,0,0,01464
212,31922.0,31308,2HKRW2H96KH605327,2023-11-24 21:54:36.922132+00:00,Cars.com,HONDA,CR-V,2019,,Blue,Gray,Other,Gasoline,Other,,,,0,0,01464
213,18888.0,83134,SHHFK7G47KU217490,2023-11-12 20:14:16.337725+00:00,Cars.com,HONDA,Civic,2019,,Black,Black,FWD,Gasoline,Manual,1.5L,I4,GDI,1,0,
214,27350.0,46652,JF1ZNBB17N9751969,2023-11-12 20:13:33.785234+00:00,Cars.com,TOYOTA,GR86,2022,GR86,Other,Black,RWD,Gasoline,Manual,2.4L,,DI,0,0,
215,18995.0,105434,JN8CS1MW7EM411704,2023-11-24 22:35:34.388646+00:00,Cars.com,INFINITI,QX70,2014,,Blue,Other,AWD,Gasoline,Automatic,3.7L,,,0,0,01237
216,39975.0,45807,1C6HJTFG5LL123115,2023-11-24 22:09:56.910779+00:00,Cars.com,JEEP,Gladiator,2020,,White,Black,4WD,Gasoline,Automatic,3.6L,V6,MPFI,0,0,01464
217,29999.0,28200,1G1YY25U665119324,2023-11-12 20:19:14.457417+00:00,Cars.com,CHEVROLET,Corvette,2006,,Black,Black,RWD,Gasoline,Automatic,6.0L,V8,MPFI,0,0,
218,28345.0,99225,1GKS1GKC0HR201138,2023-11-12 17:44:44.922701+00:00,Cars.com,GMC,Yukon XL,2017,,Black,Black,RWD,Gasoline,Automatic,5.3L,V8,GDI,0,0,
219,110000.0,37241,WP0AB2A96JS122410,2023-11-12 21:44:32.398081+00:00,Cars.com,PORSCHE,911,2018,"Carrera s, Carrera GTS / Carrera 4S, Carrera 4 GTS",Other,Red,RWD,Gasoline,Automatic,,,,0,0,02191
220,35975.0,65719,1FTEW1EF8HKE32052,2023-11-24 22:10:21.254813+00:00,Cars.com,FORD,F-150,2017,SuperCrew,White,Other,4WD,Gasoline,Automatic,5.0L,V8,MPFI,0,0,01464
221,17200.0,149848,1FTFW1ET5DFB65112,2023-11-12 17:40:38.679629+00:00,Cars.com,FORD,F-150,2013,,Black,Black,4WD,Gasoline,Automatic,3.5L,V6,GDI,1,0,
222,21895.0,46706,5J8TB4H37GL025291,2023-11-12 16:52:59.330851+00:00,Cars.com,ACURA,RDX,2016,,Gray,Gray,AWD,Gasoline,Automatic,3.5L,V6,MPFI,0,0,
223,102500.0,28182,SALGU2SE5MA419056,2023-11-12 17:40:20.573937+00:00,Cars.com,LAND ROVER,Range Rover,2021,P525 Autobiography Fifty Edition,White,Black,4WD,Gasoline,Automatic,,V8,,0,0,
224,50998.0,29583,JTJHKCEZ9N2003932,2023-11-12 20:13:24.132711+00:00,Cars.com,LEXUS,NX,2022,Luxury,Other,Other,AWD,Hybrid,Automatic,2.5L,I4,DI,0,1,
225,25000.0,45186,JN8CS1MWXHM411023,2023-11-24 22:30:04.058199+00:00,Cars.com,INFINITI,QX70,2017,,Other,Other,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
226,28456.0,33606,2HKRW2H56MH632317,2023-11-24 21:37:18.502066+00:00,Cars.com,HONDA,CR-V,2021,EX,White,Black,AWD,Gasoline,Automatic,1.5L,I4,GDI,1,0,02045
227,22000.0,69479,JN8CS1MW5HM412094,2023-11-24 22:30:30.171246+00:00,Cars.com,INFINITI,QX70,2017,,Gray,Gray,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
228,22303.0,20972,5YFEPMAE4NP356516,2023-11-24 21:36:32.274467+00:00,Cars.com,TOYOTA,Corolla,2022,LE,Gray,Other,FWD,Gasoline,Automatic,1.8L,I4,MPFI,0,0,02045
229,39429.0,13117,JTMAB3FV6ND108786,2023-11-24 22:05:59.033973+00:00,Cars.com,TOYOTA,RAV4 Prime,2022,SE,Black,Black,AWD,Hybrid,Automatic,2.5L,I4,DI,0,1,01464
230,12999.0,96294,JN8CS1MW0HM416148,2023-11-24 22:31:12.383951+00:00,Cars.com,INFINITI,QX70,2017,,White,Black,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
231,23294.0,41511,1C4PJMDN0KD447027,2023-11-24 22:12:35.135375+00:00,Cars.com,JEEP,Cherokee,2019,,Black,Black,4WD,Gasoline,Automatic,2.0L,I4,GDI,1,0,01464
232,148700.0,11443,WP0BB2A91GS136860,2023-11-12 20:16:02.741763+00:00,Cars.com,PORSCHE,911,2016,"4S, 4 GTS",Orange,Black,AWD,Gasoline,Automatic,3.8L,,GDI,0,0,
233,16900.0,101178,JN8CS1MW9EM411428,2023-11-24 22:34:04.145309+00:00,Cars.com,INFINITI,QX70,2014,,Black,Gray,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
234,33639.0,983,5NMS2DAJ4PH561166,2023-11-24 22:03:18.698840+00:00,Cars.com,HYUNDAI,Santa Fe,2023,,Gray,Black,AWD,Gasoline,Automatic,2.5L,I4,DI,0,0,01464
235,66995.0,13723,SALEJEEX9P2146622,2023-11-12 17:43:34.040039+00:00,Cars.com,LAND ROVER,Defender,2023,110 S,White,Black,4WD,Gasoline,Automatic,,I4,,0,0,
236,39980.0,30410,5XYP3DHCXNG257261,2023-11-12 17:45:22.254040+00:00,Cars.com,KIA,Telluride,2022,,Other,Black,AWD,Gasoline,Automatic,,,,0,0,
237,20984.0,85725,JN8CS1MU7HM142980,2023-11-24 22:31:37.572232+00:00,Cars.com,INFINITI,QX70,2017,,Black,Other,RWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
238,20995.0,0,JN8CS1MW3HM410294,2023-11-24 22:36:07.714645+00:00,Cars.com,INFINITI,QX70,2017,,Black,Gray,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
239,38989.0,64065,5TDDW5G11GS134535,2023-11-12 17:40:33.349636+00:00,Cars.com,TOYOTA,Sequoia,2016,Platinum Grade,Other,Gray,4WD,Gasoline,Automatic,5.7L,V8,MPFI,0,0,
240,18346.0,61813,JM3KE4DY3E0421016,2023-11-24 21:59:10.286344+00:00,Cars.com,MAZDA,CX-5,2014,Grand Touring/GT,Red,Black,AWD,Gasoline,Automatic,2.5L,I4,GDI,0,0,01464
241,21990.0,49276,2HGFC2E84LH535989,2023-11-24 21:36:04.610502+00:00,Cars.com,HONDA,Civic,2020,,Black,Black,FWD,Gasoline,Manual,2.0L,I4,MPFI,0,0,02045
242,50998.0,29583,JTJHKCEZ9N2003932,2023-11-12 17:42:27.181574+00:00,Cars.com,LEXUS,NX,2022,Luxury,Other,Other,AWD,Hybrid,Automatic,2.5L,I4,DI,0,1,
243,85991.0,6778,WA1AWBF13ND007002,2023-11-12 20:16:16.454290+00:00,Cars.com,AUDI,SQ8,2022,,Black,Black,AWD,Gasoline,Automatic,4.0L,V8,GDI,1,0,
244,23492.0,46636,JM3KFBCM9J0372561,2023-11-24 21:59:32.803721+00:00,Cars.com,MAZDA,CX-5,2018,Touring,White,Other,AWD,Gasoline,Automatic,2.5L,I4,GDI,0,0,01464
245,20500.0,19233,KM8K1CAA9LU527641,2023-11-24 22:05:36.093970+00:00,Cars.com,HYUNDAI,Kona,2020,,Blue,Black,AWD,Gasoline,Automatic,2.0L,I4,MPFI,0,0,01464
246,30517.0,13136,JF1ZCAC12L9703307,2023-11-24 22:00:42.279755+00:00,Cars.com,SUBARU,BRZ,2020,Limited,Blue,Black,RWD,Gasoline,Manual,2.0L,,DI,0,0,01464
247,16998.0,113856,JN8CS1MU6EM450993,2023-11-24 22:33:56.615309+00:00,Cars.com,INFINITI,QX70,2014,,Other,Other,RWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
248,17500.0,71372,JN8CS1MU4GM670362,2023-11-24 22:36:13.526646+00:00,Cars.com,INFINITI,QX70,2016,,Black,Gray,RWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
249,21976.0,88268,JN8CS1MW3HM415172,2023-11-24 22:31:58.843829+00:00,Cars.com,INFINITI,QX70,2017,,Blue,Other,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
250,39650.0,64813,1GTG6EEN7N1127344,2023-11-24 22:10:06.920789+00:00,Cars.com,GMC,Canyon,2022,Crew Cab/Utility,Gray,Black,4WD,Gasoline,Automatic,3.6L,V6,GDI,0,0,01464
251,14495.0,99132,2GKFLVEK2E6306676,2023-11-24 22:07:33.721200+00:00,Cars.com,GMC,Terrain,2014,,Gray,Black,AWD,Gasoline,Automatic,2.4L,I4,,0,0,01464
252,20778.0,33200,3GNCJPSB0LL167331,2023-11-24 21:37:32.666524+00:00,Cars.com,CHEVROLET,Trax,2020,,Other,Other,Other,Gasoline,Other,,,,0,0,02045
253,35250.0,55239,JN8AY2NC0K9582096,2023-11-24 22:03:07.414327+00:00,Cars.com,NISSAN,Armada,2019,,White,Black,AWD,Gasoline,Automatic,5.6L,V8,GDI,0,0,01464
254,20484.0,92869,JN8CS1MW3FM481038,2023-11-24 22:35:30.952644+00:00,Cars.com,INFINITI,QX70,2015,,White,Gray,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
255,41999.0,7592,KMTG34TA4PU112211,2023-11-12 21:44:00.427467+00:00,Cars.com,GENESIS,G70,2023,,Black,Other,Other,Gasoline,Other,,,,0,0,02191
256,85988.0,4180,7SVAAABA2PX009268,2023-11-12 20:12:51.615317+00:00,Cars.com,TOYOTA,Sequoia,2023,,Other,Black,4WD,Hybrid,Automatic,3.4L,V6,DI,1,1,
257,19777.0,75145,JN8CS1MU2GM670392,2023-11-24 22:33:47.377309+00:00,Cars.com,INFINITI,QX70,2016,,Gray,Gray,RWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
258,19990.0,31974,3VWCB7BU8LM022097,2023-11-24 22:12:39.555376+00:00,Cars.com,VOLKSWAGEN,Jetta,2020,,Black,Black,FWD,Gasoline,Automatic,1.4L,I4,GDI,1,0,01464
259,31000.0,44985,WAUDADF53MA005764,2023-11-24 22:07:17.200201+00:00,Cars.com,AUDI,A5,2021,Sportback Body Style,Gray,Black,AWD,Gasoline,Automatic,2.0L,,,0,0,01464
260,32950.0,79969,JTEBU5JR1J5552159,2023-11-12 20:19:16.991565+00:00,Cars.com,TOYOTA,4-Runner,2018,SR5/SR5 Premium/TRD Off Road/TRD Off Road Premium/Ltd/TRD Pro,White,Red,4WD,Gasoline,Automatic,4.0L,V6,MPFI,0,0,
261,32950.0,79969,JTEBU5JR1J5552159,2023-11-12 16:55:29.853162+00:00,Cars.com,TOYOTA,4-Runner,2018,SR5/SR5 Premium/TRD Off Road/TRD Off Road Premium/Ltd/TRD Pro,White,Red,4WD,Gasoline,Automatic,4.0L,V6,MPFI,0,0,
262,19995.0,76675,JN8CS1MW0GM750615,2023-11-24 22:31:56.718317+00:00,Cars.com,INFINITI,QX70,2016,,Black,Black,AWD,Gasoline,Automatic,3.7L,,,0,0,01237
263,23258.0,26182,3GNAXSEV9LS500761,2023-11-24 21:37:41.931584+00:00,Cars.com,CHEVROLET,Equinox,2020,,Blue,Other,Other,Gasoline,Other,,,,0,0,02045
